"","rule","n","N","runtime"
"2095","rule_run_fitree_masked_normal",5,200,383
"2096","rule_run_fitree_masked_normal",5,500,3637
"2097","rule_run_fitree_masked_normal",5,500,1549
"2098","rule_run_fitree_masked_normal",15,500,88681
"2099","rule_run_fitree_masked_normal",5,500,1434
"2100","rule_run_fitree_masked_normal",10,500,30375
"2101","rule_run_fitree_masked_normal",10,500,25295
"2102","rule_run_fitree_masked_normal",15,200,32278
"2103","rule_run_fitree_masked_normal",15,500,166008
"2104","rule_run_fitree_masked_normal",5,200,530
"2105","rule_run_fitree_masked_normal",10,200,2490
"2106","rule_run_fitree_masked_normal",5,200,381
"2107","rule_run_fitree_masked_normal",5,200,362
"2108","rule_run_fitree_masked_normal",10,500,53715
"2109","rule_run_fitree_masked_normal",5,200,420
"2110","rule_run_fitree_masked_normal",5,500,3981
"2111","rule_run_fitree_masked_normal",15,200,39533
"2112","rule_run_fitree_masked_normal",15,200,27997
"2113","rule_run_fitree_masked_normal",15,500,119102
"2114","rule_run_fitree_masked_normal",10,500,27933
"2115","rule_run_fitree_masked_normal",15,500,138521
"2116","rule_run_fitree_masked_normal",15,200,26968
"2117","rule_run_fitree_masked_normal",10,200,5445
"2118","rule_run_fitree_masked_normal",5,500,1347
"2119","rule_run_fitree_masked_normal",5,500,1755
"2120","rule_run_fitree_masked_normal",5,200,846
"2121","rule_run_fitree_masked_normal",10,200,4517
"2122","rule_run_fitree_masked_normal",10,200,7611
"2123","rule_run_fitree_masked_normal",5,500,1357
"2124","rule_run_fitree_masked_normal",5,200,1406
"2125","rule_run_fitree_masked_normal",15,500,59740
"2126","rule_run_fitree_masked_normal",15,200,17112
"2127","rule_run_fitree_masked_normal",5,200,1891
"2128","rule_run_fitree_masked_normal",15,500,109939
"2129","rule_run_fitree_masked_normal",10,200,10221
"2130","rule_run_fitree_masked_normal",5,200,818
"2131","rule_run_fitree_masked_normal",15,500,76096
"2132","rule_run_fitree_masked_normal",15,500,89809
"2133","rule_run_fitree_masked_normal",10,500,37838
"2134","rule_run_fitree_masked_normal",15,200,29510
"2135","rule_run_fitree_masked_normal",15,200,47701
"2136","rule_run_fitree_masked_normal",15,500,171177
"2137","rule_run_fitree_masked_normal",15,200,21114
"2138","rule_run_fitree_masked_normal",15,500,170432
"2139","rule_run_fitree_masked_normal",15,500,149264
"2140","rule_run_fitree_masked_normal",5,500,1864
"2141","rule_run_fitree_masked_normal",10,500,28340
"2142","rule_run_fitree_masked_normal",15,200,25275
"2143","rule_run_fitree_masked_normal",5,200,428
"2144","rule_run_fitree_masked_normal",15,200,14318
"2145","rule_run_fitree_masked_normal",5,200,590
"2146","rule_run_fitree_masked_normal",5,200,656
"2147","rule_run_fitree_masked_normal",5,200,727
"2148","rule_run_fitree_masked_normal",15,200,57934
"2149","rule_run_fitree_masked_normal",5,500,1309
"2150","rule_run_fitree_masked_normal",10,500,12422
"2151","rule_run_fitree_masked_normal",15,200,11101
"2152","rule_run_fitree_masked_normal",10,200,5812
"2153","rule_run_fitree_masked_normal",5,500,2465
"2154","rule_run_fitree_masked_normal",15,200,29948
"2155","rule_run_fitree_masked_normal",10,500,25837
"2156","rule_run_fitree_masked_normal",10,500,23115
"2157","rule_run_fitree_masked_normal",10,200,7993
"2158","rule_run_fitree_masked_normal",5,500,2289
"2159","rule_run_fitree_masked_normal",15,200,19553
"2160","rule_run_fitree_masked_normal",15,500,135825
"2161","rule_run_fitree_masked_normal",10,500,21144
"2162","rule_run_fitree_masked_normal",5,500,1826
"2163","rule_run_fitree_masked_normal",15,500,145170
"2164","rule_run_fitree_masked_normal",10,200,9215
"2165","rule_run_fitree_masked_normal",15,200,41641
"2166","rule_run_fitree_masked_normal",10,500,22178
"2167","rule_run_fitree_masked_normal",10,500,11629
"2168","rule_run_fitree_masked_normal",10,200,1222
"2169","rule_run_fitree_masked_normal",5,500,1934
"2170","rule_run_fitree_masked_normal",10,200,5409
"2171","rule_run_fitree_masked_normal",10,500,23578
"2172","rule_run_fitree_masked_normal",10,200,5384
"2173","rule_run_fitree_masked_normal",10,200,9031
"2174","rule_run_fitree_masked_normal",15,200,50753
"2175","rule_run_fitree_masked_normal",15,500,146316
"2176","rule_run_fitree_masked_normal",15,500,149760
"2177","rule_run_fitree_masked_normal",10,200,7913
"2178","rule_run_fitree_masked_normal",10,500,11673
"2179","rule_run_fitree_masked_normal",15,500,147837
"2180","rule_run_fitree_masked_normal",5,500,2138
"2181","rule_run_fitree_masked_normal",15,500,159094
"2182","rule_run_fitree_masked_normal",15,200,42929
"2183","rule_run_fitree_masked_normal",10,200,4882
"2184","rule_run_fitree_masked_normal",10,200,5682
"2185","rule_run_fitree_masked_normal",15,200,26483
"2186","rule_run_fitree_masked_normal",5,500,1540
"2187","rule_run_fitree_masked_normal",10,500,23527
"2188","rule_run_fitree_masked_normal",15,500,117413
"2189","rule_run_fitree_masked_normal",15,200,15546
"2190","rule_run_fitree_masked_normal",10,500,29563
"2191","rule_run_fitree_masked_normal",15,500,106670
"2192","rule_run_fitree_masked_normal",5,200,636
"2193","rule_run_fitree_masked_normal",15,500,141658
"2194","rule_run_fitree_masked_normal",15,500,110223
"2195","rule_run_fitree_masked_normal",10,200,8482
"2196","rule_run_fitree_masked_normal",5,500,1936
"2197","rule_run_fitree_masked_normal",5,200,430
"2198","rule_run_fitree_masked_normal",10,200,4710
"2199","rule_run_fitree_masked_normal",10,200,4853
"2200","rule_run_fitree_masked_normal",10,200,4316
"2201","rule_run_fitree_masked_normal",10,500,30864
"2202","rule_run_fitree_masked_normal",15,200,52067
"2203","rule_run_fitree_masked_normal",10,500,19895
"2204","rule_run_fitree_masked_normal",10,200,9281
"2205","rule_run_fitree_masked_normal",10,500,28134
"2206","rule_run_fitree_masked_normal",5,200,2458
"2207","rule_run_fitree_masked_normal",15,200,44281
"2208","rule_run_fitree_masked_normal",5,200,379
"2209","rule_run_fitree_masked_normal",15,200,28074
"2210","rule_run_fitree_masked_normal",15,500,67462
"2211","rule_run_fitree_masked_normal",5,500,1658
"2212","rule_run_fitree_masked_normal",10,500,42909
"2213","rule_run_fitree_masked_normal",15,500,138195
"2214","rule_run_fitree_masked_normal",5,200,292
"2215","rule_run_fitree_masked_normal",5,200,477
"2216","rule_run_fitree_masked_normal",15,500,112194
"2217","rule_run_fitree_masked_normal",5,200,558
"2218","rule_run_fitree_masked_normal",15,200,43252
"2219","rule_run_fitree_masked_normal",10,200,10101
"2220","rule_run_fitree_masked_normal",15,200,22519
"2221","rule_run_fitree_masked_normal",5,500,2394
"2222","rule_run_fitree_masked_normal",15,200,45513
"2223","rule_run_fitree_masked_normal",5,200,509
"2224","rule_run_fitree_masked_normal",10,500,12412
"2225","rule_run_fitree_masked_normal",5,500,1719
"2226","rule_run_fitree_masked_normal",15,200,39195
"2227","rule_run_fitree_masked_normal",10,500,26871
"2228","rule_run_fitree_masked_normal",10,500,32473
"2229","rule_run_fitree_masked_normal",10,500,26010
"2230","rule_run_fitree_masked_normal",10,200,2452
"2231","rule_run_fitree_masked_normal",15,500,148161
"2232","rule_run_fitree_masked_normal",10,200,2154
"2233","rule_run_fitree_masked_normal",5,200,532
"2234","rule_run_fitree_masked_normal",15,200,31369
"2235","rule_run_fitree_masked_normal",15,200,18784
"2236","rule_run_fitree_masked_normal",5,200,705
"2237","rule_run_fitree_masked_normal",5,500,1169
"2238","rule_run_fitree_masked_normal",15,200,26806
"2239","rule_run_fitree_masked_normal",10,500,21861
"2240","rule_run_fitree_masked_normal",5,200,525
"2241","rule_run_fitree_masked_normal",10,200,4144
"2242","rule_run_fitree_masked_normal",15,200,18548
"2243","rule_run_fitree_masked_normal",15,500,132505
"2244","rule_run_fitree_masked_normal",5,500,1858
"2245","rule_run_fitree_masked_normal",15,500,89948
"2246","rule_run_fitree_masked_normal",10,200,4722
"2247","rule_run_fitree_masked_normal",5,200,772
"2248","rule_run_fitree_masked_normal",5,500,1199
"2249","rule_run_fitree_masked_normal",15,200,38924
"2250","rule_run_fitree_masked_normal",5,200,1029
"2251","rule_run_fitree_masked_normal",15,200,28878
"2252","rule_run_fitree_masked_normal",5,200,403
"2253","rule_run_fitree_masked_normal",15,200,20404
"2254","rule_run_fitree_masked_normal",10,500,10269
"2255","rule_run_fitree_masked_normal",10,500,29283
"2256","rule_run_fitree_masked_normal",5,500,1361
"2257","rule_run_fitree_masked_normal",5,500,3402
"2258","rule_run_fitree_masked_normal",15,200,22679
"2259","rule_run_fitree_masked_normal",15,500,137460
"2260","rule_run_fitree_masked_normal",5,200,1091
"2261","rule_run_fitree_masked_normal",10,200,8632
"2262","rule_run_fitree_masked_normal",15,500,151767
"2263","rule_run_fitree_masked_normal",10,500,26663
"2264","rule_run_fitree_masked_normal",10,500,29805
"2265","rule_run_fitree_masked_normal",15,500,169862
"2266","rule_run_fitree_masked_normal",10,500,22727
"2267","rule_run_fitree_masked_normal",10,500,24453
"2268","rule_run_fitree_masked_normal",5,200,372
"2269","rule_run_fitree_masked_normal",15,200,12902
"2270","rule_run_fitree_masked_normal",5,200,554
"2271","rule_run_fitree_masked_normal",15,500,166041
"2272","rule_run_fitree_masked_normal",15,500,152061
"2273","rule_run_fitree_masked_normal",10,200,4648
"2274","rule_run_fitree_masked_normal",10,500,31026
"2275","rule_run_fitree_masked_normal",15,500,153429
"2276","rule_run_fitree_masked_normal",15,200,16991
"2277","rule_run_fitree_masked_normal",10,200,3675
"2278","rule_run_fitree_masked_normal",15,500,123335
"2279","rule_run_fitree_masked_normal",5,500,1370
"2280","rule_run_fitree_masked_normal",15,200,23152
"2281","rule_run_fitree_masked_normal",10,500,21740
"2282","rule_run_fitree_masked_normal",15,500,134717
"2283","rule_run_fitree_masked_normal",15,500,142322
"2284","rule_run_fitree_masked_normal",15,200,24744
"2285","rule_run_fitree_masked_normal",5,200,235
"2286","rule_run_fitree_masked_normal",10,200,6763
"2287","rule_run_fitree_masked_normal",5,200,571
"2288","rule_run_fitree_masked_normal",5,200,1440
"2289","rule_run_fitree_masked_normal",10,200,5570
"2290","rule_run_fitree_masked_normal",15,500,169639
"2291","rule_run_fitree_masked_normal",5,500,3216
"2292","rule_run_fitree_masked_normal",10,200,4580
"2293","rule_run_fitree_masked_normal",15,500,123574
"2294","rule_run_fitree_masked_normal",15,200,10820
"2295","rule_run_fitree_masked_normal",5,500,2401
"2296","rule_run_fitree_masked_normal",10,500,34694
"2297","rule_run_fitree_masked_normal",10,500,13402
"2298","rule_run_fitree_masked_normal",15,500,135413
"2299","rule_run_fitree_masked_normal",5,500,2128
"2300","rule_run_fitree_masked_normal",5,500,1872
"2301","rule_run_fitree_masked_normal",15,500,121997
"2302","rule_run_fitree_masked_normal",5,500,1845
"2303","rule_run_fitree_masked_normal",5,200,581
"2304","rule_run_fitree_masked_normal",10,200,4725
"2305","rule_run_fitree_masked_normal",15,200,19154
"2306","rule_run_fitree_masked_normal",10,200,5298
"2307","rule_run_fitree_masked_normal",5,200,575
"2308","rule_run_fitree_masked_normal",10,200,3402
"2309","rule_run_fitree_masked_normal",5,500,1981
"2310","rule_run_fitree_masked_normal",10,500,28761
"2311","rule_run_fitree_masked_normal",10,200,7482
"2312","rule_run_fitree_masked_normal",10,200,13366
"2313","rule_run_fitree_masked_normal",5,500,1939
"2314","rule_run_fitree_masked_normal",10,500,18911
"2315","rule_run_fitree_masked_normal",5,200,682
"2316","rule_run_fitree_masked_normal",10,200,8580
"2317","rule_run_fitree_masked_normal",15,200,34463
"2318","rule_run_fitree_masked_normal",15,200,24021
"2319","rule_run_fitree_masked_normal",5,500,1878
"2320","rule_run_fitree_masked_normal",5,500,1796
"2321","rule_run_fitree_masked_normal",15,200,13995
"2322","rule_run_fitree_masked_normal",5,200,763
"2323","rule_run_fitree_masked_normal",10,500,43498
"2324","rule_run_fitree_masked_normal",5,200,496
"2325","rule_run_fitree_masked_normal",5,200,656
"2326","rule_run_fitree_masked_normal",10,200,5833
"2327","rule_run_fitree_masked_normal",15,500,128992
"2328","rule_run_fitree_masked_normal",5,500,1448
"2329","rule_run_fitree_masked_normal",10,200,8482
"2330","rule_run_fitree_masked_normal",5,500,1757
"2331","rule_run_fitree_masked_normal",10,500,30049
"2332","rule_run_fitree_masked_normal",15,500,28549
"2333","rule_run_fitree_masked_normal",15,200,10960
"2334","rule_run_fitree_masked_normal",15,500,166262
"2335","rule_run_fitree_masked_normal",5,500,1546
"2336","rule_run_fitree_masked_normal",5,200,1370
"2337","rule_run_fitree_masked_normal",10,500,12548
"2338","rule_run_fitree_masked_normal",10,200,7951
"2339","rule_run_fitree_masked_normal",5,200,1069
"2340","rule_run_fitree_masked_normal",10,200,6212
"2341","rule_run_fitree_masked_normal",5,500,2693
"2342","rule_run_fitree_masked_normal",15,200,94658
"2343","rule_run_fitree_masked_normal",15,200,29280
"2344","rule_run_fitree_masked_normal",15,200,64968
"2345","rule_run_fitree_masked_normal",15,200,22839
"2346","rule_run_fitree_masked_normal",10,500,22378
"2347","rule_run_fitree_masked_normal",5,200,641
"2348","rule_run_fitree_masked_normal",10,500,31994
"2349","rule_run_fitree_masked_normal",10,500,15803
"2350","rule_run_fitree_masked_normal",5,500,1982
"2351","rule_run_fitree_masked_normal",10,200,6721
"2352","rule_run_fitree_masked_normal",5,500,1398
"2353","rule_run_fitree_masked_normal",15,200,42980
"2354","rule_run_fitree_masked_normal",15,500,161327
"2355","rule_run_fitree_masked_normal",15,500,168376
"2356","rule_run_fitree_masked_normal",10,500,21699
"2357","rule_run_fitree_masked_normal",15,500,137666
"2358","rule_run_fitree_masked_normal",10,200,9999
"2359","rule_run_fitree_masked_normal",5,500,2060
"2360","rule_run_fitree_masked_normal",5,500,1166
"2361","rule_run_fitree_masked_normal",5,500,1296
"2362","rule_run_fitree_masked_normal",5,500,1328
"2363","rule_run_fitree_masked_normal",10,200,9304
"2364","rule_run_fitree_masked_normal",5,500,2133
"2365","rule_run_fitree_masked_normal",5,200,614
"2366","rule_run_fitree_masked_normal",15,500,76264
"2367","rule_run_fitree_masked_normal",5,200,293
"2368","rule_run_fitree_masked_normal",10,500,34116
"2369","rule_run_fitree_masked_normal",5,500,1470
"2370","rule_run_fitree_masked_normal",15,500,91742
"2371","rule_run_fitree_masked_normal",5,500,1211
"2372","rule_run_fitree_masked_normal",15,500,150876
"2373","rule_run_fitree_masked_normal",10,200,4769
"2374","rule_run_fitree_masked_normal",15,200,47290
"2375","rule_run_fitree_masked_normal",15,500,70439
"2376","rule_run_fitree_masked_normal",10,200,3244
"2377","rule_run_fitree_masked_normal",5,500,1133
"2378","rule_run_fitree_masked_normal",10,200,2061
"2379","rule_run_fitree_masked_normal",15,500,124465
"2380","rule_run_fitree_masked_normal",10,500,21461
"2381","rule_run_fitree_masked_normal",10,500,29315
"2382","rule_run_fitree_masked_normal",5,200,643
"2383","rule_run_fitree_masked_normal",10,500,30667
"2384","rule_run_fitree_masked_normal",15,500,143435
"2385","rule_run_fitree_masked_normal",15,200,32299
"2386","rule_run_fitree_masked_normal",10,200,4414
"2387","rule_run_fitree_masked_normal",10,200,6899
"2388","rule_run_fitree_masked_normal",15,200,24828
"2389","rule_run_fitree_masked_normal",5,500,1824
"2390","rule_run_fitree_masked_normal",5,200,632
"2391","rule_run_fitree_masked_normal",10,500,20911
"2392","rule_run_fitree_masked_normal",10,500,46770
"2393","rule_run_fitree_masked_normal",5,500,3284
"2394","rule_run_fitree_masked_normal",10,200,16965
"2395","rule_run_fitree_masked_normal",10,500,31940
"2396","rule_run_fitree_masked_normal",5,500,1336
"2397","rule_run_fitree_masked_normal",5,200,607
"2398","rule_run_fitree_masked_normal",15,200,36891
"2399","rule_run_fitree_masked_normal",10,200,3909
"2400","rule_run_fitree_masked_normal",10,500,23542
"2401","rule_run_fitree_masked_normal",15,200,16141
"2402","rule_run_fitree_masked_normal",10,200,14468
"2403","rule_run_fitree_masked_normal",15,200,28940
"2404","rule_run_fitree_masked_normal",15,200,24753
"2405","rule_run_fitree_masked_normal",5,200,890
"2406","rule_run_fitree_masked_normal",15,500,52942
"2407","rule_run_fitree_masked_normal",10,200,14305
"2408","rule_run_fitree_masked_normal",10,500,30385
"2409","rule_run_fitree_masked_normal",5,500,1243
"2410","rule_run_fitree_masked_normal",5,200,666
"2411","rule_run_fitree_masked_normal",15,200,29626
"2412","rule_run_fitree_masked_normal",5,500,2234
"2413","rule_run_fitree_masked_normal",5,200,499
"2414","rule_run_fitree_masked_normal",5,200,606
"2415","rule_run_fitree_masked_normal",5,200,1774
"2416","rule_run_fitree_masked_normal",15,500,164099
"2417","rule_run_fitree_masked_normal",15,500,123314
"2418","rule_run_fitree_masked_normal",10,500,26091
"2419","rule_run_fitree_masked_normal",5,200,603
"2420","rule_run_fitree_masked_normal",15,200,37268
"2421","rule_run_fitree_masked_normal",10,500,23816
"2422","rule_run_fitree_masked_normal",10,200,7191
"2423","rule_run_fitree_masked_normal",10,500,31626
"2424","rule_run_fitree_masked_normal",5,200,545
"2425","rule_run_fitree_masked_normal",15,200,11226
"2426","rule_run_fitree_masked_normal",10,500,32176
"2427","rule_run_fitree_masked_normal",10,500,34473
"2428","rule_run_fitree_masked_normal",5,500,3036
"2429","rule_run_fitree_masked_normal",15,500,107689
"2430","rule_run_fitree_masked_normal",10,200,3959
"2431","rule_run_fitree_masked_normal",5,500,1203
"2432","rule_run_fitree_masked_normal",15,500,136335
"2433","rule_run_fitree_masked_normal",5,500,1212
